threshold,f1,precision,recall
0.735,0.8162762022194822,0.9118457300275482,0.7388392857142857
0.74,0.8143564356435643,0.9138888888888889,0.734375
0.7449999999999999,0.8099378881987578,0.9131652661064426,0.7276785714285714
0.7499999999999999,0.8099378881987578,0.9131652661064426,0.7276785714285714
0.7549999999999999,0.8064918851435705,0.9150141643059491,0.7209821428571429
0.7599999999999999,0.8035043804755945,0.9145299145299145,0.7165178571428571
0.7649999999999999,0.7969735182849937,0.9159420289855073,0.7053571428571429
0.7699999999999999,0.7908745247148289,0.9149560117302052,0.6964285714285714
0.7749999999999999,0.7893401015228426,0.9147058823529411,0.6941964285714286
0.7799999999999999,0.7893401015228426,0.9147058823529411,0.6941964285714286
0.7849999999999999,0.7862595419847328,0.9142011834319527,0.6897321428571429
0.7899999999999999,0.7816091954022989,0.9134328358208955,0.6830357142857143
0.7949999999999999,0.7810499359795134,0.9159159159159159,0.6808035714285714
0.7999999999999999,0.7810499359795134,0.9159159159159159,0.6808035714285714
0.8049999999999999,0.7789203084832905,0.9181818181818182,0.6763392857142857
0.8099999999999999,0.7772020725388601,0.9259259259259259,0.6696428571428571
0.815,0.7676240208877284,0.9245283018867925,0.65625
0.82,0.7643979057591623,0.9240506329113924,0.6517857142857143
0.825,0.765399737876802,0.926984126984127,0.6517857142857143
0.83,0.7621550591327201,0.9265175718849841,0.6473214285714286
0.835,0.7582562747688243,0.9288025889967637,0.640625
0.84,0.7566137566137566,0.9285714285714286,0.6383928571428571
0.845,0.7549668874172185,0.9283387622149837,0.6361607142857143
0.8499999999999999,0.7509986684420772,0.9306930693069307,0.6294642857142857
0.8549999999999999,0.7503337783711616,0.9335548172757475,0.6272321428571429
0.8599999999999999,0.7486631016042781,0.9333333333333333,0.625
0.8649999999999999,0.75,0.9425675675675675,0.6227678571428571
0.8699999999999999,0.7486486486486487,0.9486301369863014,0.6183035714285714
0.8749999999999999,0.7418478260869565,0.9479166666666666,0.609375
0.8799999999999999,0.7397260273972602,0.9574468085106383,0.6026785714285714
0.8849999999999999,0.7362637362637363,0.9571428571428572,0.5982142857142857
0.8899999999999999,0.7292817679558011,0.9565217391304348,0.5892857142857143
0.8949999999999999,0.7224546722454672,0.9628252788104089,0.578125
0.8999999999999999,0.7116736990154712,0.9619771863117871,0.5647321428571429
0.9049999999999999,0.6951566951566952,0.9606299212598425,0.5446428571428571
0.9099999999999999,0.6820143884892086,0.9595141700404858,0.5290178571428571
0.9149999999999999,0.6782106782106783,0.9591836734693877,0.5245535714285714
0.9199999999999999,0.6744186046511628,0.9666666666666667,0.5178571428571429
0.9249999999999999,0.6568483063328424,0.9653679653679653,0.49776785714285715
0.9299999999999999,0.6448736998514116,0.9644444444444444,0.484375
0.9349999999999999,0.6283987915407855,0.9719626168224299,0.4642857142857143
0.94,0.6200607902735562,0.9714285714285714,0.45535714285714285
0.945,0.6125574272588055,0.975609756097561,0.44642857142857145
0.95,0.5996908809891809,0.9748743718592965,0.4330357142857143
